run_id,name,state,metrics,created_at,dataset,dpddm.temp,model.hidden_dim,model.mid_layers,model.kernel_size,model.mid_channels,dpddm.data_sample_size,model.reg_weight_factor,_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,Phi-mean,Phi-med,Phi-std,dr_ood,dr_test,dr_train,fpr_id,fpr_train,tpr,_wandb.runtime
7j8jy32h,legendary-sweep-157,finished,"{'Phi-mean': 0.1566799956858158, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.033979074071354906, '_runtime': 2847.5826499462128, '_step': 52, '_timestamp': 1740433641.4233088, '_wandb': {'runtime': 2847}, 'dr_ood': [0.18879999414086343, 0.03536325662746714], 'dr_test': [0.1565999959036708, 0.03020661902577201], 'dr_train': [0.15499999660998584, 0.03363034146033799], 'fpr_id': 0.02, 'fpr_train': 0.07, 'tpr': 0.25, 'train_acc': 0.886575, 'train_loss': 3.733278750228882, 'val_acc': 0.8433519108280255, 'val_loss': 0.5150370264698745}",2025-02-24T20:59:44Z,cifar10,1,256,4,5,256,50,100,2847.5826499462128,52.0,1740433641.4233088,0.886575,3.733278750228882,0.8433519108280255,0.5150370264698745,0.1566799956858158,0.1599999964237213,0.033979074071354906,"[0.18879999414086343, 0.03536325662746714]","[0.1565999959036708, 0.03020661902577201]","[0.15499999660998584, 0.03363034146033799]",0.02,0.07,0.25,2847.0
nrmzccs3,youthful-sweep-156,finished,"{'Phi-mean': 0.41675998824834826, 'Phi-med': 0.41999998688697815, 'Phi-std': 0.038427886016525366, '_runtime': 2045.6021134853363, '_step': 52, '_timestamp': 1740432798.0672717, '_wandb': {'runtime': 2045}, 'dr_ood': [0.4679999879002571, 0.042047591136333856], 'dr_test': [0.4099999874830246, 0.03736308189135602], 'dr_train': [0.41779998630285264, 0.03620994309348292], 'fpr_id': 0.06, 'fpr_train': 0.07, 'tpr': 0.47, 'train_acc': 0.8266, 'train_loss': 63.51703898315429, 'val_acc': 0.7604498407643312, 'val_loss': 0.8737342494308569}",2025-02-24T20:58:58Z,cifar10,1000,512,4,7,256,50,1000,2045.6021134853363,52.0,1740432798.0672717,0.8266,63.51703898315429,0.7604498407643312,0.8737342494308569,0.41675998824834826,0.41999998688697815,0.038427886016525366,"[0.4679999879002571, 0.042047591136333856]","[0.4099999874830246, 0.03736308189135602]","[0.41779998630285264, 0.03620994309348292]",0.06,0.07,0.47,2045.0
a4e8dlig,sage-sweep-155,finished,"{'Phi-mean': 0.16203999575972558, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.033607116334025494, '_runtime': 1022.5085444450378, '_step': 52, '_timestamp': 1740431679.6694484, '_wandb': {'runtime': 1022}, 'dr_ood': [0.2131999944150448, 0.03657540206668654], 'dr_test': [0.16359999537467956, 0.03363093620441745], 'dr_train': [0.16579999566078185, 0.03712626882613331], 'fpr_id': 0.07, 'fpr_train': 0.12, 'tpr': 0.54, 'train_acc': 0.898625, 'train_loss': 6.886104613494873, 'val_acc': 0.8507165605095541, 'val_loss': 0.48811359409314053}",2025-02-24T20:57:29Z,cifar10,1,512,4,5,128,50,100,1022.5085444450378,52.0,1740431679.6694484,0.898625,6.886104613494873,0.8507165605095541,0.48811359409314053,0.16203999575972558,0.1599999964237213,0.033607116334025494,"[0.2131999944150448, 0.03657540206668654]","[0.16359999537467956, 0.03363093620441745]","[0.16579999566078185, 0.03712626882613331]",0.07,0.12,0.54,1022.0
kxsoogxu,morning-sweep-154,finished,"{'Phi-mean': 0.19927999390661716, 'Phi-med': 0.19999998807907104, 'Phi-std': 0.03559047015773388, '_runtime': 955.792317867279, '_step': 52, '_timestamp': 1740431574.515642, '_wandb': {'runtime': 955}, 'dr_ood': [0.24679999381303788, 0.03754677043289095], 'dr_test': [0.1971999941021204, 0.03847284698705547], 'dr_train': [0.1983999941498041, 0.03684345180284049], 'fpr_id': 0.08, 'fpr_train': 0.07, 'tpr': 0.41, 'train_acc': 0.804125, 'train_loss': 2.371929033279419, 'val_acc': 0.7937898089171974, 'val_loss': 0.6356775648654647}",2025-02-24T20:56:51Z,cifar10,10,128,2,3,128,50,100,955.792317867279,52.0,1740431574.515642,0.804125,2.371929033279419,0.7937898089171974,0.6356775648654647,0.19927999390661716,0.19999998807907104,0.03559047015773388,"[0.24679999381303788, 0.03754677043289095]","[0.1971999941021204, 0.03847284698705547]","[0.1983999941498041, 0.03684345180284049]",0.08,0.07,0.41,955.0
dlck2ohu,good-sweep-153,finished,"{'Phi-mean': 0.23515999338030816, 'Phi-med': 0.23999999463558197, 'Phi-std': 0.03769050752603123, '_runtime': 974.6959338188173, '_step': 52, '_timestamp': 1740431584.0936089, '_wandb': {'runtime': 974}, 'dr_ood': [0.2821999929845333, 0.038355702897991555], 'dr_test': [0.23499999329447743, 0.03637306600767983], 'dr_train': [0.23839999452233315, 0.040662514549907394], 'fpr_id': 0.08, 'fpr_train': 0.06, 'tpr': 0.39, 'train_acc': 0.79175, 'train_loss': 2.4229359577178955, 'val_acc': 0.7796576433121019, 'val_loss': 0.6826827136953925}",2025-02-24T20:56:42Z,cifar10,10,128,2,3,256,50,100,974.6959338188173,52.0,1740431584.0936089,0.79175,2.4229359577178955,0.7796576433121019,0.6826827136953925,0.23515999338030816,0.23999999463558197,0.03769050752603123,"[0.2821999929845333, 0.038355702897991555]","[0.23499999329447743, 0.03637306600767983]","[0.23839999452233315, 0.040662514549907394]",0.08,0.06,0.39,974.0
jbkiqmx6,jumping-sweep-152,finished,"{'Phi-mean': 0.19207999385893343, 'Phi-med': 0.1899999901652336, 'Phi-std': 0.03159230205857429, '_runtime': 1968.3537805080416, '_step': 52, '_timestamp': 1740432570.7169516, '_wandb': {'runtime': 1968}, 'dr_ood': [0.24679999351501464, 0.037759237321222446], 'dr_test': [0.19319999411702157, 0.03849363497180997], 'dr_train': [0.1951999934762716, 0.03251092033376639], 'fpr_id': 0.18, 'fpr_train': 0.14, 'tpr': 0.65, 'train_acc': 0.879775, 'train_loss': 3.7944302139282224, 'val_acc': 0.8058320063694268, 'val_loss': 0.628088768120784}",2025-02-24T20:56:35Z,cifar10,10,256,4,7,256,50,100,1968.3537805080416,52.0,1740432570.7169516,0.879775,3.7944302139282224,0.8058320063694268,0.628088768120784,0.19207999385893343,0.1899999901652336,0.03159230205857429,"[0.24679999351501464, 0.037759237321222446]","[0.19319999411702157, 0.03849363497180997]","[0.1951999934762716, 0.03251092033376639]",0.18,0.14,0.65,1968.0
hyfudpa0,silvery-sweep-151,finished,"{'Phi-mean': 0.5065599858760834, 'Phi-med': 0.5, 'Phi-std': 0.0388042035516463, '_runtime': 1042.2049853801727, '_step': 52, '_timestamp': 1740431623.4694643, '_wandb': {'runtime': 1042}, 'dr_ood': [0.5669999834895134, 0.042272920580336], 'dr_test': [0.5059999850392342, 0.03903843792898216], 'dr_train': [0.5095999863743782, 0.039240792945965976], 'fpr_id': 0.08, 'fpr_train': 0.04, 'tpr': 0.5, 'train_acc': 0.739975, 'train_loss': 15.768759831237793, 'val_acc': 0.7404458598726115, 'val_loss': 1.0744290522709017}",2025-02-24T20:56:14Z,cifar10,10,128,2,5,256,50,1000,1042.2049853801727,52.0,1740431623.4694643,0.739975,15.768759831237793,0.7404458598726115,1.0744290522709017,0.5065599858760834,0.5,0.0388042035516463,"[0.5669999834895134, 0.042272920580336]","[0.5059999850392342, 0.03903843792898216]","[0.5095999863743782, 0.039240792945965976]",0.08,0.04,0.5,1042.0
mxnyu07q,dandy-sweep-150,finished,"{'Phi-mean': 0.2062799935787916, 'Phi-med': 0.19999998807907104, 'Phi-std': 0.03523296154832223, '_runtime': 2264.5444016456604, '_step': 52, '_timestamp': 1740432743.0530767, '_wandb': {'runtime': 2264}, 'dr_ood': [0.2521999931335449, 0.04334927830540889], 'dr_test': [0.20959999360144135, 0.03052605508297793], 'dr_train': [0.2073999943584204, 0.03769933702927229], 'fpr_id': 0.08, 'fpr_train': 0.13, 'tpr': 0.57, 'train_acc': 0.788775, 'train_loss': 1.129626104068756, 'val_acc': 0.7856289808917197, 'val_loss': 0.6433784927532171}",2025-02-24T20:54:30Z,cifar10,1,128,2,3,512,50,10,2264.5444016456604,52.0,1740432743.0530767,0.788775,1.129626104068756,0.7856289808917197,0.6433784927532171,0.2062799935787916,0.19999998807907104,0.03523296154832223,"[0.2521999931335449, 0.04334927830540889]","[0.20959999360144135, 0.03052605508297793]","[0.2073999943584204, 0.03769933702927229]",0.08,0.13,0.57,2264.0
u4x57otl,ethereal-sweep-149,finished,"{'Phi-mean': 0.17935999470949174, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.0343800854013904, '_runtime': 1206.9471969604492, '_step': 52, '_timestamp': 1740431644.921207, '_wandb': {'runtime': 1206}, 'dr_ood': [0.22839999407529832, 0.03961615820966208], 'dr_test': [0.16939999513328077, 0.029045479506777622], 'dr_train': [0.17699999429285526, 0.03514256453218373], 'fpr_id': 0.02, 'fpr_train': 0.09, 'tpr': 0.48, 'train_acc': 0.832025, 'train_loss': 1.0378592908859252, 'val_acc': 0.8099124203821656, 'val_loss': 0.5743802357820949}",2025-02-24T20:53:48Z,cifar10,10,128,2,3,256,50,10,1206.9471969604492,52.0,1740431644.921207,0.832025,1.0378592908859252,0.8099124203821656,0.5743802357820949,0.17935999470949174,0.17999999225139618,0.0343800854013904,"[0.22839999407529832, 0.03961615820966208]","[0.16939999513328077, 0.029045479506777622]","[0.17699999429285526, 0.03514256453218373]",0.02,0.09,0.48,1206.0
1f519ljm,good-sweep-148,crashed,"{'_runtime': 5329.140012979507, '_step': 28, '_timestamp': 1740435750.241342, 'train_acc': 0.633225, 'train_loss': 8.357294033813476, 'val_acc': 0.6398288216560509, 'val_loss': 1.0037479355077077}",2025-02-24T20:53:32Z,cifar10,10,512,3,3,1024,50,100,5329.140012979507,28.0,1740435750.241342,0.633225,8.357294033813476,0.6398288216560509,1.0037479355077077,,,,,,,,,,
8cbsayxc,major-sweep-147,finished,"{'Phi-mean': 0.2553199935853481, 'Phi-med': 0.25999999046325684, 'Phi-std': 0.03612890201284321, '_runtime': 2930.6530742645264, '_step': 52, '_timestamp': 1740433315.635981, '_wandb': {'runtime': 2930}, 'dr_ood': [0.3093999926745892, 0.04054182903428231], 'dr_test': [0.2531999932229519, 0.03668460076900644], 'dr_train': [0.2499999935925007, 0.03649657552965229], 'fpr_id': 0.05, 'fpr_train': 0.04, 'tpr': 0.5, 'train_acc': 0.820925, 'train_loss': 2.533850695800781, 'val_acc': 0.7940883757961783, 'val_loss': 0.6376265433563548}",2025-02-24T20:52:56Z,cifar10,10,128,3,3,512,50,100,2930.6530742645264,52.0,1740433315.635981,0.820925,2.533850695800781,0.7940883757961783,0.6376265433563548,0.2553199935853481,0.25999999046325684,0.03612890201284321,"[0.3093999926745892, 0.04054182903428231]","[0.2531999932229519, 0.03668460076900644]","[0.2499999935925007, 0.03649657552965229]",0.05,0.04,0.5,2930.0
00f70q62,restful-sweep-146,finished,"{'Phi-mean': 0.14143999668210744, 'Phi-med': 0.14000000059604645, 'Phi-std': 0.030846820321378823, '_runtime': 1991.3356897830963, '_step': 52, '_timestamp': 1740432348.5362008, '_wandb': {'runtime': 1991}, 'dr_ood': [0.1839999946951866, 0.03382306715792111], 'dr_test': [0.13659999698400496, 0.02871306222847648], 'dr_train': [0.13879999749362468, 0.031599999269164195], 'fpr_id': 0.03, 'fpr_train': 0.07, 'tpr': 0.38, 'train_acc': 0.919975, 'train_loss': 0.7622511723518371, 'val_acc': 0.8077229299363057, 'val_loss': 0.7092932899286792}",2025-02-24T20:52:29Z,cifar10,100,128,4,7,256,50,10,1991.3356897830963,52.0,1740432348.5362008,0.919975,0.7622511723518371,0.8077229299363057,0.7092932899286792,0.14143999668210744,0.14000000059604645,0.030846820321378823,"[0.1839999946951866, 0.03382306715792111]","[0.13659999698400496, 0.02871306222847648]","[0.13879999749362468, 0.031599999269164195]",0.03,0.07,0.38,1991.0
rijkbrkz,whole-sweep-145,finished,"{'Phi-mean': 0.168079995110631, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.03349497682907316, '_runtime': 1460.640193939209, '_step': 52, '_timestamp': 1740431812.336803, '_wandb': {'runtime': 1460}, 'dr_ood': [0.21779999390244484, 0.036209943160148625], 'dr_test': [0.1655999951809645, 0.03311555322119352], 'dr_train': [0.16799999497830867, 0.03633180269063442], 'fpr_id': 0.07, 'fpr_train': 0.13, 'tpr': 0.59, 'train_acc': 0.87635, 'train_loss': 1.194884636116028, 'val_acc': 0.8406648089171974, 'val_loss': 0.484113014142984}",2025-02-24T20:52:21Z,cifar10,1,256,3,3,256,50,10,1460.640193939209,52.0,1740431812.336803,0.87635,1.194884636116028,0.8406648089171974,0.484113014142984,0.168079995110631,0.1599999964237213,0.03349497682907316,"[0.21779999390244484, 0.036209943160148625]","[0.1655999951809645, 0.03311555322119352]","[0.16799999497830867, 0.03633180269063442]",0.07,0.13,0.59,1460.0
h7gyks8f,royal-sweep-144,finished,"{'Phi-mean': 0.16519999545067549, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.03351656115075053, '_runtime': 1142.7151720523834, '_step': 52, '_timestamp': 1740431470.619827, '_wandb': {'runtime': 1142}, 'dr_ood': [0.21779999420046808, 0.036975126819670655], 'dr_test': [0.16479999534785747, 0.029949288319648604], 'dr_train': [0.16839999541640285, 0.033725952742885576], 'fpr_id': 0.07, 'fpr_train': 0.13, 'tpr': 0.59, 'train_acc': 0.880875, 'train_loss': 1.2757674739837646, 'val_acc': 0.8406648089171974, 'val_loss': 0.488375232003297}",2025-02-24T20:52:00Z,cifar10,10,512,4,3,256,50,10,1142.7151720523834,52.0,1740431470.619827,0.880875,1.2757674739837646,0.8406648089171974,0.488375232003297,0.16519999545067549,0.1599999964237213,0.03351656115075053,"[0.21779999420046808, 0.036975126819670655]","[0.16479999534785747, 0.029949288319648604]","[0.16839999541640285, 0.033725952742885576]",0.07,0.13,0.59,1142.0
rjvchi6d,grateful-sweep-143,finished,"{'Phi-mean': 0.2285199938416481, 'Phi-med': 0.2199999988079071, 'Phi-std': 0.034965834713629025, '_runtime': 2186.649248123169, '_step': 52, '_timestamp': 1740432438.2412622, '_wandb': {'runtime': 2186}, 'dr_ood': [0.289199992865324, 0.039438052834204984], 'dr_test': [0.22539999440312383, 0.034275939491447235], 'dr_train': [0.22559999398887157, 0.03623037354305976], 'fpr_id': 0.08, 'fpr_train': 0.09, 'tpr': 0.68, 'train_acc': 0.82865, 'train_loss': 1.825318677520752, 'val_acc': 0.8155851910828026, 'val_loss': 0.5640347218437559}",2025-02-24T20:50:43Z,cifar10,1,512,2,5,512,50,10,2186.649248123169,52.0,1740432438.2412622,0.82865,1.825318677520752,0.8155851910828026,0.5640347218437559,0.2285199938416481,0.2199999988079071,0.034965834713629025,"[0.289199992865324, 0.039438052834204984]","[0.22539999440312383, 0.034275939491447235]","[0.22559999398887157, 0.03623037354305976]",0.08,0.09,0.68,2186.0
5cnhotfh,vocal-sweep-142,crashed,"{'_runtime': 3790.999386548996, '_step': 1, '_timestamp': 1740434009.5078945, 'train_acc': 0.1014, 'train_loss': 2.666992771148682, 'val_acc': 0.09952229299363058, 'val_loss': 2.314217600852821}",2025-02-24T20:50:10Z,cifar10,1000,256,4,7,1024,50,1,3790.999386548996,1.0,1740434009.5078945,0.1014,2.666992771148682,0.09952229299363058,2.314217600852821,,,,,,,,,,
nxgw0eqp,lucky-sweep-141,finished,"{'Phi-mean': 0.1769999947100878, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.03227072809528327, '_runtime': 2126.012178659439, '_step': 52, '_timestamp': 1740432331.3493996, '_wandb': {'runtime': 2125}, 'dr_ood': [0.21759999439120292, 0.03603109843755737], 'dr_test': [0.16719999544322492, 0.03268271522753726], 'dr_train': [0.1777999946475029, 0.03235985002251038], 'fpr_id': 0.01, 'fpr_train': 0.06, 'tpr': 0.32, 'train_acc': 0.8319, 'train_loss': 1.019150311088562, 'val_acc': 0.7898089171974523, 'val_loss': 0.6675487350506387}",2025-02-24T20:49:53Z,cifar10,10,128,2,5,512,50,10,2126.012178659439,52.0,1740432331.3493996,0.8319,1.019150311088562,0.7898089171974523,0.6675487350506387,0.1769999947100878,0.17999999225139618,0.03227072809528327,"[0.21759999439120292, 0.03603109843755737]","[0.16719999544322492, 0.03268271522753726]","[0.1777999946475029, 0.03235985002251038]",0.01,0.06,0.32,2125.0
1us7urqj,earthy-sweep-140,finished,"{'Phi-mean': 0.4645599882006645, 'Phi-med': 0.4599999785423279, 'Phi-std': 0.04002007574093907, '_runtime': 1693.1921164989471, '_step': 52, '_timestamp': 1740431774.9707725, '_wandb': {'runtime': 1693}, 'dr_ood': [0.5365999835729599, 0.04445716695592285], 'dr_test': [0.4741999870538712, 0.04022884307922278], 'dr_train': [0.462399987578392, 0.03490329506247292], 'fpr_id': 0.06, 'fpr_train': 0.03, 'tpr': 0.54, 'train_acc': 0.8088, 'train_loss': 63.64993297729493, 'val_acc': 0.759156050955414, 'val_loss': 0.936770324874076}",2025-02-24T20:47:54Z,cifar10,1000,512,3,7,256,50,1000,1693.1921164989471,52.0,1740431774.9707725,0.8088,63.64993297729493,0.759156050955414,0.936770324874076,0.4645599882006645,0.4599999785423279,0.04002007574093907,"[0.5365999835729599, 0.04445716695592285]","[0.4741999870538712, 0.04022884307922278]","[0.462399987578392, 0.03490329506247292]",0.06,0.03,0.54,1693.0
jwrf3h4n,twilight-sweep-139,finished,"{'Phi-mean': 0.14679999655485154, 'Phi-med': 0.14000000059604645, 'Phi-std': 0.03247398842292557, '_runtime': 1033.0488436222076, '_step': 52, '_timestamp': 1740431102.4412916, '_wandb': {'runtime': 1032}, 'dr_ood': [0.18899999402463435, 0.03456877038177828], 'dr_test': [0.1461999960243702, 0.0354056478417514], 'dr_train': [0.14579999670386315, 0.030892716374355523], 'fpr_id': 0.1, 'fpr_train': 0.09, 'tpr': 0.46, 'train_acc': 0.907525, 'train_loss': 6.840650661468506, 'val_acc': 0.8441480891719745, 'val_loss': 0.5306967084005381}",2025-02-24T20:47:41Z,cifar10,1000,512,4,7,128,50,100,1033.0488436222076,52.0,1740431102.4412916,0.907525,6.840650661468506,0.8441480891719745,0.5306967084005381,0.14679999655485154,0.14000000059604645,0.03247398842292557,"[0.18899999402463435, 0.03456877038177828]","[0.1461999960243702, 0.0354056478417514]","[0.14579999670386315, 0.030892716374355523]",0.1,0.09,0.46,1032.0
se7todpr,icy-sweep-138,finished,"{'Phi-mean': 0.08031999758630991, 'Phi-med': 0.07999999821186066, 'Phi-std': 0.02683090665301064, '_runtime': 1025.8903863430023, '_step': 52, '_timestamp': 1740431093.8405883, '_wandb': {'runtime': 1025}, 'dr_ood': [0.10519999679178, 0.028930260532461595], 'dr_test': [0.07799999762326479, 0.023579651253573693], 'dr_train': [0.08099999736994505, 0.027037010544040608], 'fpr_id': 0.09, 'fpr_train': 0.11, 'tpr': 0.37, 'train_acc': 0.873025, 'train_loss': 0.4667421566486359, 'val_acc': 0.8508160828025477, 'val_loss': 0.4821678917309281}",2025-02-24T20:47:37Z,cifar10,1,128,3,3,256,50,1,1025.8903863430023,52.0,1740431093.8405883,0.873025,0.4667421566486359,0.8508160828025477,0.4821678917309281,0.08031999758630991,0.07999999821186066,0.02683090665301064,"[0.10519999679178, 0.028930260532461595]","[0.07799999762326479, 0.023579651253573693]","[0.08099999736994505, 0.027037010544040608]",0.09,0.11,0.37,1025.0
hq868n3j,swift-sweep-137,finished,"{'Phi-mean': 0.181679994225502, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.03232920499879052, '_runtime': 1083.2114262580872, '_step': 52, '_timestamp': 1740431133.4889705, '_wandb': {'runtime': 1083}, 'dr_ood': [0.2191999939084053, 0.03676084898568639], 'dr_test': [0.18059999451041223, 0.03255211035875773], 'dr_train': [0.18059999406337737, 0.03255211055010282], 'fpr_id': 0.1, 'fpr_train': 0.04, 'tpr': 0.41, 'train_acc': 0.846875, 'train_loss': 2.2350233718872072, 'val_acc': 0.8086186305732485, 'val_loss': 0.5796971575469728}",2025-02-24T20:47:21Z,cifar10,1,128,3,3,128,50,100,1083.2114262580872,52.0,1740431133.4889705,0.846875,2.2350233718872072,0.8086186305732485,0.5796971575469728,0.181679994225502,0.17999999225139618,0.03232920499879052,"[0.2191999939084053, 0.03676084898568639]","[0.18059999451041223, 0.03255211035875773]","[0.18059999406337737, 0.03255211055010282]",0.1,0.04,0.41,1083.0
1i00kpl5,trim-sweep-136,finished,"{'Phi-mean': 0.15491999600827694, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.03235727848922454, '_runtime': 1025.8764266967771, '_step': 52, '_timestamp': 1740431065.5059128, '_wandb': {'runtime': 1025}, 'dr_ood': [0.19799999408423904, 0.0348137895929098], 'dr_test': [0.14459999687969685, 0.02783594653735167], 'dr_train': [0.15639999594539403, 0.035931043694969536], 'fpr_id': 0.04, 'fpr_train': 0.14, 'tpr': 0.55, 'train_acc': 0.900575, 'train_loss': 6.873223111724854, 'val_acc': 0.8506170382165605, 'val_loss': 0.4905590036302615}",2025-02-24T20:47:05Z,cifar10,1000,512,4,5,128,50,100,1025.8764266967771,52.0,1740431065.5059128,0.900575,6.873223111724854,0.8506170382165605,0.4905590036302615,0.15491999600827694,0.1599999964237213,0.03235727848922454,"[0.19799999408423904, 0.0348137895929098]","[0.14459999687969685, 0.02783594653735167]","[0.15639999594539403, 0.035931043694969536]",0.04,0.14,0.55,1025.0
419uy3ta,snowy-sweep-135,finished,"{'Phi-mean': 0.4085999878644943, 'Phi-med': 0.3999999761581421, 'Phi-std': 0.038268000736656045, '_runtime': 1432.7279150485992, '_step': 52, '_timestamp': 1740431448.950941, '_wandb': {'runtime': 1432}, 'dr_ood': [0.4625999879837036, 0.03769933661148006], 'dr_test': [0.40699998795986175, 0.03734969785241365], 'dr_train': [0.4097999885678291, 0.03872931786673783], 'fpr_id': 0.14, 'fpr_train': 0.12, 'tpr': 0.6, 'train_acc': 0.812975, 'train_loss': 63.55614295043945, 'val_acc': 0.777468152866242, 'val_loss': 0.8123963646068695}",2025-02-24T20:46:47Z,cifar10,1000,512,3,7,128,50,1000,1432.7279150485992,52.0,1740431448.950941,0.812975,63.55614295043945,0.777468152866242,0.8123963646068695,0.4085999878644943,0.3999999761581421,0.038268000736656045,"[0.4625999879837036, 0.03769933661148006]","[0.40699998795986175, 0.03734969785241365]","[0.4097999885678291, 0.03872931786673783]",0.14,0.12,0.6,1432.0
vw3o9qc4,worldly-sweep-134,finished,"{'Phi-mean': 0.17911999449133872, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.03374056145725793, '_runtime': 1523.0268988609314, '_step': 52, '_timestamp': 1740431528.184306, '_wandb': {'runtime': 1522}, 'dr_ood': [0.23419999375939368, 0.03501942344537489], 'dr_test': [0.17539999432861805, 0.027401457494824276], 'dr_train': [0.17559999495744705, 0.032072416814758455], 'fpr_id': 0.01, 'fpr_train': 0.04, 'tpr': 0.53, 'train_acc': 0.869125, 'train_loss': 1.2213460518836976, 'val_acc': 0.8454418789808917, 'val_loss': 0.4850384070994748}",2025-02-24T20:46:37Z,cifar10,1,256,3,3,512,50,10,1523.0268988609314,52.0,1740431528.184306,0.869125,1.2213460518836976,0.8454418789808917,0.4850384070994748,0.17911999449133872,0.17999999225139618,0.03374056145725793,"[0.23419999375939368, 0.03501942344537489]","[0.17539999432861805, 0.027401457494824276]","[0.17559999495744705, 0.032072416814758455]",0.01,0.04,0.53,1522.0
acldd8f3,snowy-sweep-133,finished,"{'Phi-mean': 0.16955999483168124, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.03188426366949222, '_runtime': 956.2563898563384, '_step': 52, '_timestamp': 1740430941.279626, '_wandb': {'runtime': 956}, 'dr_ood': [0.23599999338388444, 0.04214261457861846], 'dr_test': [0.16459999486804008, 0.03427593644652014], 'dr_train': [0.16679999463260173, 0.0310122526173951], 'fpr_id': 0.07, 'fpr_train': 0.05, 'tpr': 0.7, 'train_acc': 0.877275, 'train_loss': 1.0130976046562197, 'val_acc': 0.8286226114649682, 'val_loss': 0.5188161234377296}",2025-02-24T20:46:17Z,cifar10,10,256,3,5,128,50,10,956.2563898563384,52.0,1740430941.279626,0.877275,1.0130976046562197,0.8286226114649682,0.5188161234377296,0.16955999483168124,0.17999999225139618,0.03188426366949222,"[0.23599999338388444, 0.04214261457861846]","[0.16459999486804008, 0.03427593644652014]","[0.16679999463260173, 0.0310122526173951]",0.07,0.05,0.7,956.0
sg8qccw0,confused-sweep-132,crashed,"{'_runtime': 5704.432988882065, '_step': 32, '_timestamp': 1740435689.987162, 'train_acc': 0.099825, 'train_loss': 33.123621868896485, 'val_acc': 0.09693471337579618, 'val_loss': 2.3541134800880577}",2025-02-24T20:46:16Z,cifar10,1,256,3,3,1024,50,1000,5704.432988882065,32.0,1740435689.987162,0.099825,33.123621868896485,0.09693471337579618,2.3541134800880577,,,,,,,,,,
x5ghirg4,decent-sweep-131,finished,"{'Phi-mean': 0.19819999369978905, 'Phi-med': 0.19999998807907104, 'Phi-std': 0.03423390112847983, '_runtime': 1766.03013920784, '_step': 52, '_timestamp': 1740431746.1667302, '_wandb': {'runtime': 1765}, 'dr_ood': [0.24859999358654025, 0.0373368454135392], 'dr_test': [0.19319999404251575, 0.034318507598683844], 'dr_train': [0.19799999363720416, 0.03435112702052688], 'fpr_id': 0.05, 'fpr_train': 0.08, 'tpr': 0.43, 'train_acc': 0.8443, 'train_loss': 1.2808666151046753, 'val_acc': 0.8160828025477707, 'val_loss': 0.5506373578385942}",2025-02-24T20:46:12Z,cifar10,1,256,2,5,256,50,10,1766.03013920784,52.0,1740431746.1667302,0.8443,1.2808666151046753,0.8160828025477707,0.5506373578385942,0.19819999369978905,0.19999998807907104,0.03423390112847983,"[0.24859999358654025, 0.0373368454135392]","[0.19319999404251575, 0.034318507598683844]","[0.19799999363720416, 0.03435112702052688]",0.05,0.08,0.43,1765.0
5fd343v9,eternal-sweep-130,finished,"{'Phi-mean': 0.5675999826192856, 'Phi-med': 0.5600000023841858, 'Phi-std': 0.03720000008742368, '_runtime': 1336.9434564113617, '_step': 52, '_timestamp': 1740431288.6194155, '_wandb': {'runtime': 1336}, 'dr_ood': [0.6293999844789505, 0.0370356604881188], 'dr_test': [0.5581999817490577, 0.03710471523048224], 'dr_train': [0.5697999867796898, 0.043219904397098455], 'fpr_id': 0.01, 'fpr_train': 0.08, 'tpr': 0.5, 'train_acc': 0.771825, 'train_loss': 63.94069126586914, 'val_acc': 0.754578025477707, 'val_loss': 1.0043155266221162}",2025-02-24T20:45:44Z,cifar10,1000,512,2,7,256,50,1000,1336.9434564113617,52.0,1740431288.6194155,0.771825,63.94069126586914,0.754578025477707,1.0043155266221162,0.5675999826192856,0.5600000023841858,0.03720000008742368,"[0.6293999844789505, 0.0370356604881188]","[0.5581999817490577, 0.03710471523048224]","[0.5697999867796898, 0.043219904397098455]",0.01,0.08,0.5,1336.0
